mirna,mirna_type,target,target_type,count
kshv-miR-K12-10a,kshv-miRNA,ENSG00000167468_ENST00000354171_GPX4_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000175906_ENST00000320033_ARL4D_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,MIMAT0003393_MirBase_miR-425_microRNA,miRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000213988_ENST00000418063_ZNF90_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000250312_ENST00000510175_ZNF718_pr-tr,pr-tr,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000250312_ENST00000511079_ZNF718_pr-tr,pr-tr,1
kshv-miR-K12-10a,kshv-miRNA,MIMAT0000279_MirBase_miR-222_microRNA,miRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000188483_ENST00000372491_IER5L_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000242884_ENST00000485443_AC010591-1_pseudo,pseudogene,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000156261_ENST00000286788_CCT8_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000132612_ENST00000254950_VPS4A_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000107581_ENST00000369144_EIF3A_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000104825_ENST00000313582_NFKBIB_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000178252_ENST00000395474_WDR6_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000182095_ENST00000430969_TNRC18_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000160360_ENST00000429455_GPSM1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000160360_ENST00000291775_GPSM1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000160360_ENST00000440944_GPSM1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000160360_ENST00000392944_GPSM1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000185619_ENST00000470161_PCGF3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000185619_ENST00000362003_PCGF3_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000197837_ENST00000358064_HIST4H4_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000136758_ENST00000376016_YME1L1_mRNA,mRNA,1
kshv-miR-K12-10a,kshv-miRNA,ENSG00000136758_ENST00000326799_YME1L1_mRNA,mRNA,1
